
starting time: Wed Feb  8 23:28:57 2023


IMPORTANT: Maturity-at-age described by step function with 0 below and 1 above 50% maturity

WARNING: LF likelihood is forced to OFF in NO FISHING run
WARNING: LF likelihood is not active -> use_lf_regstruc is OFF -> use regional structure for biomass aggregation
INFO: Parfile regional structure in use; number of regions: 8
Is global domain? NO
src/Date.cpp : Time steps to skip in DYM files 0

Control variables in optimisation:
1. nb recruitment(0) = 0.00326321
Total number of variables: 1

-----Standard Time Stepping - 360 days calendar-----
Number of time steps in simulation : 384
Number of time steps in spin up    : 0
Delta T                            : 30
Jday_run                           : 712485
Start Date Run                     : 19790115
End Date Run                       : 20101215
----------------------------------------------------
     SIMULATION WITHOUT FISHING!!!
----------------------------------------------------
total penalty: 4.36807e-06; 
Model temporal dynamics:
step| Date          | Larvae         | Juveniles      | Young          | Adult          | Total_pop      | Likelihood    
260 | Aug 15, 2000  | 886.537        | 3140.43        | 692775         | 794043         | 1.48682e+06    | 0
261 | Sep 15, 2000  | 926.329        | 2970.65        | 696393         | 787746         | 1.48414e+06    | 0
262 | Oct 15, 2000  | 993.182        | 2935.94        | 699459         | 777400         | 1.47686e+06    | 0
263 | Nov 15, 2000  | 1035.22        | 3105.42        | 701643         | 768375         | 1.47002e+06    | 0
264 | Dec 15, 2000  | 1060.38        | 3281.54        | 703583         | 764443         | 1.46803e+06    | 0
265 | Jan 15, 2001  | 1089.5         | 3388.71        | 706125         | 761512         | 1.46764e+06    | 0
266 | Feb 15, 2001  | 1079.58        | 3463.2         | 709591         | 764571         | 1.47416e+06    | 0
267 | Mar 15, 2001  | 1035.98        | 3488.2         | 712752         | 767826         | 1.48058e+06    | 0
268 | Apr 15, 2001  | 998.573        | 3394.11        | 715559         | 772364         | 1.48792e+06    | 0
269 | May 15, 2001  | 979.708        | 3252.22        | 718051         | 778258         | 1.49631e+06    | 0
270 | Jun 15, 2001  | 959.427        | 3152.07        | 720311         | 785020         | 1.50533e+06    | 0
271 | Jul 15, 2001  | 926.845        | 3094.98        | 722311         | 792958         | 1.51527e+06    | 0
272 | Aug 15, 2001  | 873.836        | 3027.23        | 723866         | 789089         | 1.51295e+06    | 0
273 | Sep 15, 2001  | 922.129        | 2912.22        | 724934         | 784368         | 1.5093e+06     | 0
274 | Oct 15, 2001  | 988.763        | 2899.34        | 724616         | 776279         | 1.5009e+06     | 0
275 | Nov 15, 2001  | 1034.99        | 3082.15        | 722925         | 769658         | 1.49258e+06    | 0
276 | Dec 15, 2001  | 1068.24        | 3263.85        | 720010         | 768880         | 1.48889e+06    | 0
277 | Jan 15, 2002  | 1106.52        | 3391.59        | 716761         | 769321         | 1.48608e+06    | 0
278 | Feb 15, 2002  | 1109.73        | 3497.68        | 714108         | 775533         | 1.48964e+06    | 0
279 | Mar 15, 2002  | 1078.64        | 3556.26        | 711317         | 782191         | 1.49351e+06    | 0
280 | Apr 15, 2002  | 1054.32        | 3502.94        | 708323         | 790266         | 1.49859e+06    | 0
281 | May 15, 2002  | 1029.5         | 3403.13        | 705443         | 799754         | 1.5052e+06     | 0
282 | Jun 15, 2002  | 1007.68        | 3319.9         | 702213         | 810281         | 1.51249e+06    | 0
283 | Jul 15, 2002  | 966.564        | 3249.27        | 698830         | 822330         | 1.52116e+06    | 0
284 | Aug 15, 2002  | 912.402        | 3165.21        | 695238         | 822022         | 1.51726e+06    | 0
285 | Sep 15, 2002  | 946.212        | 3036.76        | 691339         | 820172         | 1.51151e+06    | 0
286 | Oct 15, 2002  | 1021.89        | 3004.86        | 686484         | 813813         | 1.5003e+06     | 0
287 | Nov 15, 2002  | 1070.8         | 3176.51        | 680250         | 808880         | 1.48913e+06    | 0
288 | Dec 15, 2002  | 1110.26        | 3380.29        | 673780         | 809399         | 1.48318e+06    | 0
289 | Jan 15, 2003  | 1149.43        | 3518.68        | 668305         | 810687         | 1.47899e+06    | 0
290 | Feb 15, 2003  | 1152.92        | 3634.16        | 664234         | 817962         | 1.4822e+06     | 0
291 | Mar 15, 2003  | 1122.95        | 3697.52        | 659895         | 825697         | 1.48559e+06    | 0
292 | Apr 15, 2003  | 1102.62        | 3649.85        | 655591         | 834829         | 1.49042e+06    | 0
293 | May 15, 2003  | 1089.6         | 3553.67        | 651543         | 845473         | 1.49702e+06    | 0
294 | Jun 15, 2003  | 1049.97        | 3492.56        | 647742         | 856973         | 1.50472e+06    | 0
295 | Jul 15, 2003  | 1007.15        | 3417.4         | 643973         | 869459         | 1.51343e+06    | 0
296 | Aug 15, 2003  | 983.557        | 3305.44        | 640811         | 867401         | 1.50821e+06    | 0
297 | Sep 15, 2003  | 1007.4         | 3220.96        | 638901         | 862370         | 1.50127e+06    | 0
298 | Oct 15, 2003  | 1067.37        | 3227.8         | 637142         | 851782         | 1.48892e+06    | 0
299 | Nov 15, 2003  | 1093.75        | 3352.11        | 635355         | 841996         | 1.47735e+06    | 0
300 | Dec 15, 2003  | 1120.68        | 3485.97        | 634043         | 837243         | 1.47129e+06    | 0
301 | Jan 15, 2004  | 1152.21        | 3562.67        | 633736         | 833670         | 1.46741e+06    | 0
302 | Feb 15, 2004  | 1147.12        | 3647.36        | 634569         | 836163         | 1.47073e+06    | 0
303 | Mar 15, 2004  | 1116.58        | 3681.79        | 635137         | 839441         | 1.47458e+06    | 0
304 | Apr 15, 2004  | 1081.55        | 3615.58        | 635066         | 844767         | 1.47983e+06    | 0
305 | May 15, 2004  | 1061.09        | 3505.16        | 634580         | 851841         | 1.48642e+06    | 0
306 | Jun 15, 2004  | 1041.4         | 3409.1         | 634305         | 860212         | 1.49452e+06    | 0
307 | Jul 15, 2004  | 988.904        | 3349.49        | 633956         | 869332         | 1.50329e+06    | 0
308 | Aug 15, 2004  | 930.047        | 3261.74        | 634192         | 864035         | 1.49823e+06    | 0
309 | Sep 15, 2004  | 964.183        | 3108.97        | 635285         | 856374         | 1.49166e+06    | 0
310 | Oct 15, 2004  | 1011.26        | 3066.83        | 636299         | 843564         | 1.47986e+06    | 0
311 | Nov 15, 2004  | 1042.2         | 3198.86        | 636561         | 832063         | 1.46862e+06    | 0
312 | Dec 15, 2004  | 1070.9         | 3324.72        | 636583         | 826230         | 1.46281e+06    | 0
313 | Jan 15, 2005  | 1104.48        | 3413.87        | 637472         | 821249         | 1.45872e+06    | 0
314 | Feb 15, 2005  | 1109.42        | 3498.01        | 639338         | 822877         | 1.46222e+06    | 0
315 | Mar 15, 2005  | 1080.07        | 3555.41        | 640518         | 824948         | 1.46547e+06    | 0
316 | Apr 15, 2005  | 1076.6         | 3509.5         | 641317         | 828763         | 1.47008e+06    | 0
317 | May 15, 2005  | 1083.05        | 3439.59        | 641976         | 834248         | 1.47622e+06    | 0
318 | Jun 15, 2005  | 1067.58        | 3437.57        | 642659         | 840807         | 1.48347e+06    | 0
319 | Jul 15, 2005  | 1020.15        | 3433.87        | 643328         | 848938         | 1.49227e+06    | 0
320 | Aug 15, 2005  | 958.626        | 3355.89        | 644530         | 843764         | 1.48829e+06    | 0
321 | Sep 15, 2005  | 966.396        | 3203.27        | 646587         | 836144         | 1.48273e+06    | 0
322 | Oct 15, 2005  | 1017.46        | 3117.5         | 648473         | 823405         | 1.47188e+06    | 0
323 | Nov 15, 2005  | 1038.76        | 3202.21        | 649977         | 811991         | 1.46197e+06    | 0
324 | Dec 15, 2005  | 1050.3         | 3316.99        | 651014         | 806444         | 1.45746e+06    | 0
325 | Jan 15, 2006  | 1080.69        | 3363.05        | 652527         | 802813         | 1.45534e+06    | 0
326 | Feb 15, 2006  | 1101.09        | 3416.19        | 655068         | 805761         | 1.46083e+06    | 0
327 | Mar 15, 2006  | 1058.04        | 3488.08        | 656851         | 809205         | 1.46606e+06    | 0
328 | Apr 15, 2006  | 1021.74        | 3452.61        | 657793         | 813878         | 1.47167e+06    | 0
329 | May 15, 2006  | 1001.24        | 3314.98        | 658398         | 819787         | 1.47819e+06    | 0
330 | Jun 15, 2006  | 977.458        | 3217.19        | 659031         | 826952         | 1.48598e+06    | 0
331 | Jul 15, 2006  | 930.858        | 3150.84        | 659437         | 835505         | 1.49494e+06    | 0
332 | Aug 15, 2006  | 879.725        | 3058.19        | 659986         | 830992         | 1.49098e+06    | 0
333 | Sep 15, 2006  | 922.264        | 2923.41        | 660520         | 824720         | 1.48524e+06    | 0
334 | Oct 15, 2006  | 990.512        | 2909.15        | 660745         | 813980         | 1.47473e+06    | 0
335 | Nov 15, 2006  | 1030.11        | 3090.22        | 660355         | 804281         | 1.46464e+06    | 0
336 | Dec 15, 2006  | 1053.87        | 3270.72        | 659406         | 800056         | 1.45946e+06    | 0
337 | Jan 15, 2007  | 1081.15        | 3368.74        | 659401         | 797124         | 1.45652e+06    | 0
338 | Feb 15, 2007  | 1083.18        | 3437.87        | 660507         | 800551         | 1.46106e+06    | 0
339 | Mar 15, 2007  | 1027.57        | 3474.43        | 661289         | 804890         | 1.46618e+06    | 0
340 | Apr 15, 2007  | 1012.18        | 3388.38        | 661445         | 811168         | 1.47261e+06    | 0
341 | May 15, 2007  | 998.389        | 3256.27        | 661499         | 819099         | 1.4806e+06     | 0
342 | Jun 15, 2007  | 979.473        | 3205.95        | 661504         | 827883         | 1.48939e+06    | 0
343 | Jul 15, 2007  | 943.63         | 3159.8         | 661444         | 837791         | 1.49923e+06    | 0
344 | Aug 15, 2007  | 878.879        | 3088.54        | 661822         | 834555         | 1.49638e+06    | 0
345 | Sep 15, 2007  | 910.596        | 2951.71        | 662406         | 829234         | 1.49164e+06    | 0
346 | Oct 15, 2007  | 970.054        | 2895.54        | 662794         | 819314         | 1.48211e+06    | 0
347 | Nov 15, 2007  | 1007.41        | 3038.91        | 661980         | 810843         | 1.47282e+06    | 0
348 | Dec 15, 2007  | 1043.38        | 3196.36        | 661258         | 808052         | 1.46931e+06    | 0
349 | Jan 15, 2008  | 1087.09        | 3310.37        | 661148         | 807773         | 1.46892e+06    | 0
350 | Feb 15, 2008  | 1107.38        | 3432.59        | 661701         | 814290         | 1.47599e+06    | 0
351 | Mar 15, 2008  | 1087.47        | 3530.19        | 661908         | 820998         | 1.48291e+06    | 0
352 | Apr 15, 2008  | 1072.75        | 3525.52        | 661460         | 828208         | 1.48967e+06    | 0
353 | May 15, 2008  | 1045.74        | 3457.54        | 660943         | 835768         | 1.49671e+06    | 0
354 | Jun 15, 2008  | 1008.01        | 3385.96        | 660648         | 844130         | 1.50478e+06    | 0
355 | Jul 15, 2008  | 958.095        | 3287.6         | 660171         | 853328         | 1.5135e+06     | 0
356 | Aug 15, 2008  | 913.641        | 3165.81        | 659683         | 849620         | 1.5093e+06     | 0
357 | Sep 15, 2008  | 938.644        | 3030.66        | 659748         | 843774         | 1.50352e+06    | 0
358 | Oct 15, 2008  | 975.922        | 3002.96        | 659802         | 833063         | 1.49287e+06    | 0
359 | Nov 15, 2008  | 1004.53        | 3109.47        | 659017         | 823703         | 1.48272e+06    | 0
360 | Dec 15, 2008  | 1015.15        | 3217.44        | 658148         | 820495         | 1.47864e+06    | 0
361 | Jan 15, 2009  | 1025           | 3277.07        | 658317         | 819711         | 1.47803e+06    | 0
362 | Feb 15, 2009  | 1019.85        | 3302.63        | 659397         | 825611         | 1.48501e+06    | 0
363 | Mar 15, 2009  | 992.327        | 3298.09        | 659915         | 831816         | 1.49173e+06    | 0
364 | Apr 15, 2009  | 971.656        | 3233.47        | 659821         | 838524         | 1.49834e+06    | 0
365 | May 15, 2009  | 972.254        | 3142.89        | 659307         | 845587         | 1.50489e+06    | 0
366 | Jun 15, 2009  | 955.45         | 3096.67        | 658694         | 853372         | 1.51207e+06    | 0
367 | Jul 15, 2009  | 923.474        | 3076.17        | 658325         | 862020         | 1.52035e+06    | 0
368 | Aug 15, 2009  | 886.066        | 3014.05        | 658248         | 857259         | 1.51551e+06    | 0
369 | Sep 15, 2009  | 917.471        | 2923.14        | 658315         | 850458         | 1.50877e+06    | 0
370 | Oct 15, 2009  | 983.412        | 2916.05        | 657547         | 839487         | 1.49703e+06    | 0
371 | Nov 15, 2009  | 1010.37        | 3071.02        | 655592         | 829888         | 1.48548e+06    | 0
372 | Dec 15, 2009  | 1040.15        | 3227.74        | 652870         | 826259         | 1.47913e+06    | 0
373 | Jan 15, 2010  | 1079.59        | 3312.18        | 650756         | 823988         | 1.47474e+06    | 0
374 | Feb 15, 2010  | 1083.84        | 3414.53        | 650102         | 827860         | 1.47796e+06    | 0
375 | Mar 15, 2010  | 1085.03        | 3482.83        | 649138         | 831881         | 1.48102e+06    | 0
376 | Apr 15, 2010  | 1121.94        | 3478.67        | 648138         | 837279         | 1.48542e+06    | 0
377 | May 15, 2010  | 1113.74        | 3517.92        | 647495         | 843908         | 1.4914e+06     | 0
378 | Jun 15, 2010  | 1080.86        | 3564.95        | 647443         | 851631         | 1.49907e+06    | 0
379 | Jul 15, 2010  | 1013.51        | 3507.37        | 647746         | 860727         | 1.50847e+06    | 0
380 | Aug 15, 2010  | 952.472        | 3371.41        | 648360         | 857107         | 1.50547e+06    | 0
381 | Sep 15, 2010  | 988.444        | 3184.54        | 649818         | 851031         | 1.50085e+06    | 0
382 | Oct 15, 2010  | 1039.83        | 3137.88        | 651027         | 840169         | 1.4912e+06     | 0
383 | Nov 15, 2010  | 1073.69        | 3279.82        | 651889         | 830814         | 1.4827e+06     | 0
stock size: 985.298
384 | Dec 15, 2010  | 1104.77        | 3421.52        | 652682         | 827411         | 1.48009e+06    | 90178.7
Saving distributions to output//output_F0/alb_cohorts2010_12.dym
total catch in simulation (optimization): 0
end of forward run, likelihood: 0 0 0 90178.7 0

Control variables in optimisation:
1. nb recruitment(0) = 0.00326321

finished time: Wed Feb  8 23:30:36 2023


total time: 1.65 minutes
